,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.790316615485037,6.999993992751656,17.66761241217526,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006],[  25.93889618 -148.52664185]
4,6.781273699911114,7.000857826898007,17.699732438322155,[  11.20083237 -158.27005005],[  12.9585619  -151.62164307],[  18.9811821  -148.50495911],[  25.98198128 -148.53361511]
5,6.766420615144759,7.002783960236816,17.757392268121656,[  11.20083237 -158.27005005],[  13.01697922 -151.56808472],[  19.0566597  -148.51739502],[  26.05938339 -148.54644775]
6,6.7486196952052495,7.003015000911927,17.8381298825858,[  11.20083237 -158.27005005],[  13.09880924 -151.49342346],[  19.16478348 -148.53575134],[  26.16773796 -148.56486511]
7,6.72626291127203,7.0035791315925495,17.942300856202415,[  11.20083237 -158.27005005],[  13.20545769 -151.39707947],[  19.30436707 -148.56054688],[  26.30788422 -148.5900116 ]
8,6.700882362908307,7.001070607373264,18.06772137960928,[  11.20083237 -158.27005005],[  13.33697987 -151.27937317],[  19.47579002 -148.59295654],[  26.47680092 -148.62187195]
9,6.673981324374311,6.999336563685083,18.21585699154433,[  11.20083237 -158.27005005],[  13.49294186 -151.14259338],[  19.67723465 -148.63330078],[  26.67651367 -148.66168213]
10,6.6464755437640815,6.997997803574319,18.384004777403657,[  11.20083237 -158.27005005],[  13.67215347 -150.98860168],[  19.90541649 -148.68164062],[  26.90335846 -148.70959473]
11,6.621489275945251,6.996925975647865,18.570909841253247,[  11.20083237 -158.27005005],[  13.87307262 -150.82081604],[  20.15859604 -148.73843384],[  27.15546799 -148.76593018]
